CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV,CRIM_scaled,ZN_scaled,INDUS_scaled,NOX_scaled,RM_scaled,AGE_scaled,DIS_scaled,RAD_scaled,TAX_scaled,PTRATIO_scaled,B_scaled,LSTAT_scaled,MEDV_scaled,RM_AGE_interaction,distance_mean,environment_score
1.20742,0.0,19.58,0,0.605,5.875,94.6,2.4259,5,403,14.7,344.10625,14.43,17.4,0.1325231996,0.0,0.7008797654000001,0.45267489710000003,0.37144308940000004,0.9443872297,0.1491508652,0.1739130435,0.41221374050000004,0.1704545455,0.0,0.4200777309,0.38675548590000003,555.775,3.71295,10.0925
2.3139,0.0,19.58,0,0.605,5.88,97.3,2.3887,5,403,14.7,348.13,12.03,19.1,0.2546065149,0.0,0.7008797654000001,0.45267489710000003,0.3731368564,0.9721936148,0.14487067380000002,0.1739130435,0.41221374050000004,0.1704545455,0.0762164082,0.3406929629,0.4400470219,572.124,3.69435,10.0925
0.13914,0.0,4.05,0,0.51,5.572,88.5,2.5961,5,296,16.6,396.9,14.69,23.1,0.014654676,0.0,0.1315982405,0.2572016461,0.268800813,0.8815653965,0.1687338918,0.1739130435,0.20801526720000002,0.3863636364,1.0,0.42867774750000004,0.5654388715,493.122,3.79805,2.2800000000000002
0.09178000000000001,0.0,4.05,0,0.51,6.416,84.1,2.6463,5,296,16.6,395.5,9.04,23.6,0.0094292171,0.0,0.1315982405,0.2572016461,0.5547086721,0.8362512873,0.17450984900000002,0.1739130435,0.20801526720000002,0.3863636364,0.9734817095,0.24179277270000002,0.5811128527,539.5856,3.82315,2.2800000000000002
0.08447,0.0,4.05,0,0.51,5.859,68.7,2.7019,5,296,16.6,393.23,9.64,22.6,0.0086226693,0.0,0.1315982405,0.2572016461,0.3660230352,0.6776519053000001,0.1809071244,0.1739130435,0.20801526720000002,0.3863636364,0.9304841956000001,0.26163896470000003,0.5497648903,402.5133,3.85095,2.2800000000000002
0.06664,0.0,4.05,0,0.51,6.546,33.1,3.1323,5,296,16.6,390.96,5.33,29.4,0.0066553987000000005,0.0,0.1315982405,0.2572016461,0.5987466125,0.31101956750000004,0.2304284794,0.1739130435,0.20801526720000002,0.3863636364,0.8874866817,0.1190771521,0.7629310345,216.6726,4.06615,2.2800000000000002
0.07022,0.0,4.05,0,0.51,6.02,47.2,3.5549,5,296,16.6,393.23,10.11,23.2,0.0070503975000000005,0.0,0.1315982405,0.2572016461,0.42056233060000003,0.45623069,0.2790523748,0.1739130435,0.20801526720000002,0.3863636364,0.9304841956000001,0.2771851484,0.5685736677000001,284.144,4.27745,2.2800000000000002
0.05425000000000001,0.0,4.05,0,0.51,6.315,73.4,3.3175,5,296,16.6,395.6,6.29,24.6,0.005288349800000001,0.0,0.1315982405,0.2572016461,0.5204945799,0.7260556128,0.2517373895,0.1739130435,0.20801526720000002,0.3863636364,0.9753758731000001,0.15083105930000001,0.612460815,463.521,4.15875,2.2800000000000002
0.06642,0.0,4.05,0,0.51,6.86,74.4,2.9153000000000002,5,296,16.6,391.27,6.92,29.9,0.0066311251,0.0,0.1315982405,0.2572016461,0.7051151762,0.7363542739000001,0.20546069590000002,0.1739130435,0.20801526720000002,0.3863636364,0.8933585888000001,0.17166956090000002,0.7786050157000001,510.384,3.95765,2.2800000000000002
0.057800000000000004,0.0,2.46,0,0.488,6.98,58.4,2.829,3,193,17.8,396.9,5.04,36.9625,0.0056800386,0.0,0.07331378300000001,0.21193415640000002,0.7457655827,0.5715756952000001,0.1955311119,0.0869565217,0.0114503817,0.5227272727,1.0,0.1094848259,1.0,407.632,2.9145000000000003,1.474
0.06588000000000001,0.0,2.46,0,0.488,7.7305,83.3,2.741,3,193,17.8,395.56,7.5600000000000005,36.9625,0.0065715442,0.0,0.07331378300000001,0.21193415640000002,1.0,0.8280123584,0.1854059278,0.0869565217,0.0114503817,0.5227272727,0.9746182076000001,0.1928388324,1.0,643.95065,2.8705,1.474
0.06888000000000001,0.0,2.46,0,0.488,6.144,62.2,2.5979,3,193,17.8,396.9,9.45,36.2,0.0069025488,0.0,0.07331378300000001,0.21193415640000002,0.4625677507,0.6107106076000001,0.1689409978,0.0869565217,0.0114503817,0.5227272727,1.0,0.2553543372,0.9760971787,382.1568,2.79895,1.474
0.09103000000000001,0.0,2.46,0,0.488,7.155,92.2,2.7006,3,193,17.8,394.12,4.82,36.9625,0.0093464659,0.0,0.07331378300000001,0.21193415640000002,0.8050474255000001,0.9196704428,0.1807575479,0.0869565217,0.0114503817,0.5227272727,0.9473422517000001,0.1022078889,1.0,659.691,2.8503,1.474
0.10008,0.0,2.46,0,0.488,6.563,95.6,2.847,3,193,17.8,396.9,5.68,32.5,0.0103449964,0.0,0.07331378300000001,0.21193415640000002,0.6045054201,0.9546858908,0.19760217230000002,0.0869565217,0.0114503817,0.5227272727,1.0,0.1306540974,0.8601097179,627.4228,2.9235,1.474
0.08308,0.0,2.46,0,0.488,5.604,89.8,2.9879,3,193,17.8,391.0,13.98,26.4,0.0084693038,0.0,0.07331378300000001,0.21193415640000002,0.2796409214,0.8949536560000001,0.2138139728,0.0869565217,0.0114503817,0.5227272727,0.8882443471,0.4051930869,0.6688871473,503.2392,2.99395,1.474
0.06047,0.0,2.46,0,0.488,6.153,68.8,3.2797,3,193,17.8,387.11,13.15,29.6,0.0059746326,0.0,0.07331378300000001,0.21193415640000002,0.4656165312,0.6786817714000001,0.2473881627,0.0869565217,0.0114503817,0.5227272727,0.8145613827,0.377739188,0.769200627,423.3264,3.13985,1.474
0.05602000000000001,0.0,2.46,0,0.488,7.7305,53.6,3.1992,3,193,17.8,392.63,4.45,36.9625,0.0054836425,0.0,0.07331378300000001,0.21193415640000002,1.0,0.5221421215000001,0.2381259205,0.0869565217,0.0114503817,0.5227272727,0.9191192139000001,0.0899694038,1.0,414.3548,3.0996,1.474
0.07875,31.25,3.44,0,0.437,6.782,41.1,3.7886,5,398,15.2,393.87,6.68,32.0,0.0079915539,1.0,0.1092375367,0.10699588480000001,0.6786924119000001,0.39340885680000004,0.3059416421,0.1739130435,0.4026717557,0.2272727273,0.9426068427000001,0.1637310841,0.8444357367,278.7402,4.3943,1.9385
0.12579,31.25,3.44,0,0.437,6.556,29.1,4.5667,5,398,15.2,382.84,4.5600000000000005,29.8,0.0131817057,1.0,0.1092375367,0.10699588480000001,0.6021341463000001,0.26982492280000003,0.39546898010000003,0.1739130435,0.4026717557,0.2272727273,0.7336805967000001,0.0936078723,0.7754702194,190.7796,4.78335,1.9385
0.08370000000000001,31.25,3.44,0,0.437,7.185,38.9,4.5667,5,398,15.2,396.9,5.39,34.9,0.0085377114,1.0,0.1092375367,0.10699588480000001,0.8152100271,0.3707518023,0.39546898010000003,0.1739130435,0.4026717557,0.2272727273,1.0,0.12106177130000001,0.9353448276,279.4965,4.78335,1.9385
0.09068000000000001,31.25,3.44,0,0.437,6.9510000000000005,21.5,6.4798,5,398,15.2,377.68,5.1,36.9625,0.009307848700000001,1.0,0.1092375367,0.10699588480000001,0.7359417344,0.19155509780000002,0.6155881811,0.1739130435,0.4026717557,0.2272727273,0.6359417545,0.11146944510000001,1.0,149.4465,5.7399000000000004,1.9385
0.06911,31.25,3.44,0,0.437,6.739,30.8,6.4798,5,398,15.2,389.71,4.69,30.5,0.0069279258,1.0,0.1092375367,0.10699588480000001,0.6641260163,0.28733264680000004,0.6155881811,0.1739130435,0.4026717557,0.2272727273,0.8638096366,0.0979078806,0.7974137931,207.5612,5.7399000000000004,1.9385
0.08664000000000001,31.25,3.44,0,0.437,7.178,26.3,6.4798,5,398,15.2,390.49,2.87,36.4,0.0088620959,1.0,0.1092375367,0.10699588480000001,0.8128387534,0.2409886715,0.6155881811,0.1739130435,0.4026717557,0.2272727273,0.8785841127,0.0377077648,0.9823667712,188.7814,5.7399000000000004,1.9385
0.02187,31.25,2.93,0,0.401,6.8,9.9,6.2196,1,265,15.6,393.37,5.03,31.1,0.0017157071000000002,1.0,0.090542522,0.0329218107,0.6847899729,0.0720906282,0.5856498527,0.0,0.14885496180000002,0.2727272727,0.9331360246,0.10915405610000001,0.8162225705,67.32,3.6098,1.6655
0.014390000000000002,31.25,2.93,0,0.401,6.604,18.8,6.2196,1,265,15.6,376.7,4.38,29.1,0.0008904023,1.0,0.090542522,0.0329218107,0.6183943089,0.1637487127,0.5856498527,0.0,0.14885496180000002,0.2727272727,0.6173789511000001,0.0876540147,0.7535266458000001,124.1552,3.6098,1.6655
0.013810000000000001,31.25,0.46,0,0.422,7.7305,32.0,5.6484,4,255,14.4,394.23,2.9699999999999998,36.9625,0.0008264081000000001,1.0,0.0,0.0761316872,1.0,0.29969104020000004,0.5199282032,0.1304347826,0.1297709924,0.13636363640000002,0.9494258317000001,0.0410154635,1.0,247.376,4.8242,0.441
0.04011,31.25,1.52,0,0.404,7.287,34.1,7.309,2,329,13.2,396.9,4.08,33.3,0.0037282149,1.0,0.038856305,0.039094650200000004,0.8497628726,0.32131822860000003,0.7109950295,0.0434782609,0.2709923664,0.0,1.0,0.0777309187,0.8851880878,248.4867,4.6545000000000005,0.962
0.04666000000000001,31.25,1.52,0,0.404,7.107,36.6,7.309,2,329,13.2,354.31,8.61,30.3,0.0044509082,1.0,0.038856305,0.039094650200000004,0.7887872629,0.3470648816,0.7109950295,0.0434782609,0.2709923664,0.0,0.1932757192,0.2275696684,0.7911442006,260.1162,4.6545000000000005,0.962
0.037680000000000005,31.25,1.52,0,0.404,7.274,38.3,7.309,2,329,13.2,392.2,6.62,34.6,0.0034601012000000002,1.0,0.038856305,0.039094650200000004,0.8453590786,0.3645726056,0.7109950295,0.0434782609,0.2709923664,0.0,0.9109743104,0.1617464649,0.9259404389,278.5942,4.6545000000000005,0.962
0.0315,31.25,1.47,0,0.403,6.975,15.3,7.6533999999999995,3,402,17.0,396.9,4.5600000000000005,34.9,0.0027782318,1.0,0.0370234604,0.037037037,0.7440718157,0.12770339860000002,0.7506213181,0.0869565217,0.41030534350000003,0.43181818180000003,1.0,0.0936078723,0.9353448276,106.7175,5.3267,0.9365
0.01778,31.25,1.47,0,0.403,7.135,13.9,7.6533999999999995,3,402,17.0,384.3,4.45,32.9,0.0012644375000000002,1.0,0.0370234604,0.037037037,0.7982723577,0.1132852729,0.7506213181,0.0869565217,0.41030534350000003,0.43181818180000003,0.7613353853,0.0899694038,0.8726489028000001,99.1765,5.3267,0.9365
0.03445,31.25,2.03,0,0.41500000000000004,6.162,38.4,6.27,2,348,14.7,393.77,7.43,24.1,0.0031037196,1.0,0.057551319600000005,0.0617283951,0.46866531170000003,0.3656024717,0.5914488218,0.0434782609,0.3072519084,0.1704545455,0.9407126791,0.1885388241,0.5967868339,236.6208,4.135,1.2225
0.02177,31.25,2.03,0,0.41500000000000004,7.61,15.7,6.27,2,348,14.7,395.38,3.11,36.9625,0.0017046736,1.0,0.057551319600000005,0.0617283951,0.9591802168,0.131822863,0.5914488218,0.0434782609,0.3072519084,0.1704545455,0.9712087132,0.0456462416,1.0,119.477,4.135,1.2225
0.0351,31.25,2.68,0,0.4161,7.7305,33.2,5.118,4,224,14.7,392.78,3.81,36.9625,0.0031754373000000002,1.0,0.08137829910000001,0.0639917695,1.0,0.31204943360000004,0.4589009573,0.1304347826,0.070610687,0.1704545455,0.9219604593,0.0688001323,1.0,256.6526,4.559,1.54805
0.02009,31.25,2.68,0,0.4161,7.7305,31.9,5.118,4,224,14.7,390.55,2.88,36.9625,0.0015193110000000002,1.0,0.08137829910000001,0.0639917695,1.0,0.29866117400000003,0.4589009573,0.1304347826,0.070610687,0.1704545455,0.8797206109,0.0380385347,1.0,246.60295,4.559,1.54805
0.13642,0.0,10.59,0,0.489,5.891,22.3,3.9454000000000002,4,277,18.6,396.9,10.87,22.6,0.0143545652,0.0,0.3713343109,0.2139917695,0.3768631436,0.1997940268,0.3239828792,0.1304347826,0.17175572520000001,0.6136363636000001,1.0,0.3023236583,0.5497648903,131.3693,3.9727,5.5395
0.22969,0.0,10.59,0,0.489,6.326,52.5,4.3549,4,277,18.6,394.87,10.97,24.4,0.024645497500000002,0.0,0.3713343109,0.2139917695,0.5242208672,0.5108135942,0.3710995029,0.1304347826,0.17175572520000001,0.6136363636000001,0.9615484787,0.305631357,0.6061912226,332.115,4.17745,5.5395
0.25199000000000005,0.0,10.59,0,0.489,5.783,72.7,4.3549,4,277,18.6,389.43,18.06,22.5,0.0271059649,0.0,0.3713343109,0.2139917695,0.3402777778,0.7188465499000001,0.3710995029,0.1304347826,0.17175572520000001,0.6136363636000001,0.8585059785,0.5401471926,0.5466300940000001,420.4241,4.17745,5.5395
0.13587000000000002,0.0,10.59,0,0.489,6.064,59.1,4.2392,4,277,18.6,381.32,14.66,24.4,0.014293881000000001,0.0,0.3713343109,0.2139917695,0.4354674797,0.5787847580000001,0.357787187,0.1304347826,0.17175572520000001,0.6136363636000001,0.7048893098,0.4276854379,0.6061912226,358.3824,4.1196,5.5395
0.43571000000000004,0.0,10.59,0,0.489,5.344,100.0,3.875,4,277,18.6,396.9,23.09,20.0,0.0473766853,0.0,0.3713343109,0.2139917695,0.1915650407,1.0,0.315882732,0.1304347826,0.17175572520000001,0.6136363636000001,1.0,0.7065244356,0.46826018810000003,534.4,3.9375,5.5395
0.17446,0.0,10.59,0,0.489,5.96,92.1,3.8771,4,277,18.6,393.25,17.27,21.7,0.0185517033,0.0,0.3713343109,0.2139917695,0.4002371274,0.9186405767,0.3161243557,0.1304347826,0.17175572520000001,0.6136363636000001,0.9308630283,0.5140163731,0.5215517241000001,548.916,3.93855,5.5395
0.37578000000000006,0.0,10.59,0,0.489,5.404,88.6,3.665,4,277,18.6,395.24,23.98,19.3,0.040764317200000004,0.0,0.3713343109,0.2139917695,0.2118902439,0.8825952626,0.2917203608,0.1304347826,0.17175572520000001,0.6136363636000001,0.9685568841000001,0.7359629538,0.44631661440000003,478.7944,3.8325,5.5395
0.21719000000000002,0.0,10.59,0,0.489,5.807,53.8,3.6526,4,277,18.6,390.94,16.03,22.4,0.0232663118,0.0,0.3713343109,0.2139917695,0.3484078591,0.5242018538000001,0.2902936303,0.1304347826,0.17175572520000001,0.6136363636000001,0.8871078489,0.4730009096,0.5434952978,312.4166,3.8263,5.5395
0.14052,0.0,10.59,0,0.489,6.375,32.3,3.9454000000000002,4,277,18.6,385.81,9.38,28.1,0.0148069381,0.0,0.3713343109,0.2139917695,0.5408197832,0.30278063850000003,0.3239828792,0.1304347826,0.17175572520000001,0.6136363636000001,0.7899372558000001,0.2530389482,0.7221786834,205.9125,3.9727,5.5395
0.28955000000000003,0.0,10.59,0,0.489,5.412,9.8,3.5875,4,277,18.6,348.93,29.55,23.7,0.031250142200000004,0.0,0.3713343109,0.2139917695,0.214600271,0.07106076210000001,0.28280329530000003,0.1304347826,0.17175572520000001,0.6136363636000001,0.0913697171,0.9202017696,0.5842476489,53.0376,3.79375,5.5395
0.19802000000000003,0.0,10.59,0,0.489,6.182,42.4,3.9454000000000002,4,277,18.6,393.63,9.47,25.0,0.021151192500000002,0.0,0.3713343109,0.2139917695,0.4754403794,0.4067971164,0.3239828792,0.1304347826,0.17175572520000001,0.6136363636000001,0.9380608500000001,0.256015877,0.625,262.1168,3.9727,5.5395
0.0456,0.0,13.89,0,0.55,5.888,56.0,3.1121,5,276,16.4,392.8,13.51,23.3,0.0043339533,0.0,0.4923020528,0.3395061728,0.3758468835,0.5468589083000001,0.22810428940000002,0.1739130435,0.1698473282,0.3636363636,0.9223392921,0.3896469032,0.5717084639000001,329.728,4.05605,7.22
0.07013000000000001,0.0,13.89,0,0.55,6.642,85.1,3.4211,5,276,16.4,392.78,9.69,28.7,0.0070404674,0.0,0.4923020528,0.3395061728,0.6312669377,0.8465499485,0.2636574926,0.1739130435,0.1698473282,0.3636363636,0.9219604593,0.26329281400000004,0.7409874608,565.2342,4.21055,7.22
0.11069000000000001,0.0,13.89,0,0.55,5.9510000000000005,93.8,2.8893,5,276,16.4,396.9,17.92,21.5,0.0115156493,0.0,0.4923020528,0.3395061728,0.3971883469,0.9361483007,0.2024691642,0.1739130435,0.1698473282,0.3636363636,1.0,0.5355164145,0.5152821317,558.2038,3.94465,7.22
0.11425,0.0,13.89,0,0.55,6.373,92.4,3.3633,5,276,16.4,393.74,10.5,23.0,0.0119084414,0.0,0.4923020528,0.3395061728,0.5401422764,0.9217301751,0.2570070876,0.1739130435,0.1698473282,0.3636363636,0.94014443,0.2900851732,0.5623040752,588.8652,4.18165,7.22
0.35809,0.0,6.2,0,0.507,6.9510000000000005,88.5,2.8617,8,307,17.4,391.7,9.71,26.7,0.0388124935,0.0,0.21041055720000001,0.2510288066,0.7359417344,0.8815653965,0.19929353830000002,0.3043478261,0.2290076336,0.47727272730000003,0.9015034924,0.2639543538,0.6782915361,615.1635,5.43085,3.3535
0.40771,0.0,6.2,0,0.507,6.164,91.3,3.048,8,307,17.4,395.24,21.46,21.7,0.0442873092,0.0,0.21041055720000001,0.2510288066,0.46934281840000003,0.9104016478,0.2207290133,0.3043478261,0.2290076336,0.47727272730000003,0.9685568841000001,0.6526089473000001,0.5215517241000001,562.7732,5.524,3.3535
0.62356,0.0,6.2,0,0.507,6.879,77.7,3.2721,8,307,17.4,390.39,9.93,27.5,0.0681030886,0.0,0.21041055720000001,0.2510288066,0.7115514905,0.7703398558,0.24651371500000002,0.3043478261,0.2290076336,0.47727272730000003,0.8766899491,0.2712312908,0.703369906,534.4983,5.63605,3.3535
0.6147,0.0,6.2,0,0.507,6.618,80.8,3.2721,8,307,17.4,396.9,7.6,30.1,0.0671255218,0.0,0.21041055720000001,0.2510288066,0.6231368564,0.8022657055,0.24651371500000002,0.3043478261,0.2290076336,0.47727272730000003,1.0,0.1941619118,0.7848746082,534.7344,5.63605,3.3535
0.31533,0.0,6.2,0,0.504,7.7305,78.3,2.8944,8,307,17.4,385.05,4.14,36.9625,0.0340945749,0.0,0.21041055720000001,0.24485596710000002,1.0,0.7765190525,0.2030559647,0.3043478261,0.2290076336,0.47727272730000003,0.7755416124000001,0.07971553790000001,1.0,605.29815,5.4472000000000005,3.352
0.52693,0.0,6.2,0,0.504,7.7305,83.0,2.8944,8,307,17.4,382.0,4.63,36.9625,0.057441431200000004,0.0,0.21041055720000001,0.24485596710000002,1.0,0.82492276,0.2030559647,0.3043478261,0.2290076336,0.47727272730000003,0.7177696224,0.0959232614,1.0,641.6315,5.4472000000000005,3.352
0.38214000000000004,0.0,6.2,0,0.504,7.7305,86.5,3.2157,8,307,17.4,387.38,3.13,36.9625,0.041466046900000005,0.0,0.21041055720000001,0.24485596710000002,1.0,0.8609680742,0.24002439250000002,0.3043478261,0.2290076336,0.47727272730000003,0.8196756245,0.046307781400000005,1.0,668.68825,5.60785,3.352
0.41238,0.0,6.2,0,0.504,7.163,79.9,3.2157,8,307,17.4,372.08,6.36,31.6,0.044802573000000005,0.0,0.21041055720000001,0.24485596710000002,0.8077574526,0.7929969104,0.24002439250000002,0.3043478261,0.2290076336,0.47727272730000003,0.5298685924000001,0.1531464484,0.8318965517,572.3237,5.60785,3.352
0.29819,0.0,6.2,0,0.504,7.686,17.0,3.3751,8,307,17.4,377.51,3.92,36.9625,0.0322034354,0.0,0.21041055720000001,0.24485596710000002,0.9849254743,0.1452111226,0.2583647828,0.3043478261,0.2290076336,0.47727272730000003,0.6327216763,0.0724386008,1.0,130.662,5.68755,3.352
0.44178000000000006,0.0,6.2,0,0.504,6.552,21.4,3.3751,8,307,17.4,380.34,3.76,31.5,0.0480464179,0.0,0.21041055720000001,0.24485596710000002,0.6007791328000001,0.19052523170000002,0.2583647828,0.3043478261,0.2290076336,0.47727272730000003,0.6863265065,0.067146283,0.8287617555,140.2128,5.68755,3.352
0.537,0.0,6.2,0,0.504,5.981,68.1,3.6715,8,307,17.4,378.35,11.65,24.3,0.0585525032,0.0,0.21041055720000001,0.24485596710000002,0.40735094850000003,0.6714727085000001,0.2924682437,0.3043478261,0.2290076336,0.47727272730000003,0.6486326506,0.3281237079,0.6030564263,407.3061,5.83575,3.352
0.46296000000000004,0.0,6.2,0,0.504,7.412,76.9,3.6715,8,307,17.4,376.14,5.25,31.7,0.0503833102,0.0,0.21041055720000001,0.24485596710000002,0.8921070461,0.7621009269,0.2924682437,0.3043478261,0.2290076336,0.47727272730000003,0.6067716349,0.1164309931,0.835031348,569.9828,5.83575,3.352
0.5752900000000001,0.0,6.2,0,0.507,7.7305,73.3,3.8384,8,307,17.4,385.91,2.47,36.9625,0.062777225,0.0,0.21041055720000001,0.2510288066,1.0,0.7250257467,0.3116715758,0.3043478261,0.2290076336,0.47727272730000003,0.7918314194,0.024476970100000002,1.0,566.64565,5.9192,3.3535
0.33147000000000004,0.0,6.2,0,0.507,7.7305,70.4,3.6519,8,307,17.4,378.95,3.95,36.9625,0.0358753795,0.0,0.21041055720000001,0.2510288066,1.0,0.6951596292000001,0.2902130891,0.3043478261,0.2290076336,0.47727272730000003,0.6599976323,0.07343091040000001,1.0,544.2272,5.82595,3.3535
0.44791000000000003,0.0,6.2,0,0.507,6.726,66.5,3.6519,8,307,17.4,360.2,8.05,29.0,0.0487227706,0.0,0.21041055720000001,0.2510288066,0.6597222222,0.6549948507000001,0.2902130891,0.3043478261,0.2290076336,0.47727272730000003,0.3048419557,0.20904655590000001,0.7503918495,447.279,5.82595,3.3535
0.33045,0.0,6.2,0,0.507,6.086,61.5,3.6519,8,307,17.4,376.75,10.88,24.0,0.035762838000000005,0.0,0.21041055720000001,0.2510288066,0.4429200542,0.6035015448000001,0.2902130891,0.3043478261,0.2290076336,0.47727272730000003,0.6183260329,0.3026544282,0.5936520376000001,374.289,5.82595,3.3535
0.52058,0.0,6.2,0,0.507,6.631,76.5,4.148,8,307,17.4,388.45,9.54,25.1,0.0567408048,0.0,0.21041055720000001,0.2510288066,0.6275406504000001,0.7579814624,0.3472938144,0.3043478261,0.2290076336,0.47727272730000003,0.8399431751,0.258331266,0.6281347962,507.2715,6.074,3.3535
0.51183,0.0,6.2,0,0.507,7.358,71.6,4.148,8,307,17.4,390.07,4.73,31.5,0.0557753748,0.0,0.21041055720000001,0.2510288066,0.8738143631,0.7075180227,0.3472938144,0.3043478261,0.2290076336,0.47727272730000003,0.8706286255000001,0.0992309601,0.8287617555,526.8328,6.074,3.3535
0.08244000000000001,30.0,4.93,0,0.428,6.481,18.5,6.1899,6,300,16.6,379.41,6.36,23.7,0.0083986895,0.96,0.163856305,0.0884773663,0.5767276423000001,0.16065911430000002,0.5822326031,0.2173913043,0.215648855,0.3863636364,0.6687107849,0.1531464484,0.5842476489,119.8985,6.09495,2.6790000000000003
0.09252,30.0,4.93,0,0.428,6.606,42.2,6.1899,6,300,16.6,383.78,7.37,23.3,0.0095108649,0.96,0.163856305,0.0884773663,0.6190718157,0.40473738410000004,0.5822326031,0.2173913043,0.215648855,0.3863636364,0.7514857346,0.18655420490000002,0.5717084639000001,278.7732,6.09495,2.6790000000000003
0.11329000000000002,30.0,4.93,0,0.428,6.897,54.3,6.3361,6,300,16.6,391.25,11.38,22.0,0.0118025199,0.96,0.163856305,0.0884773663,0.7176490515,0.5293511843,0.5990542158000001,0.2173913043,0.215648855,0.3863636364,0.8929797561,0.3191929215,0.5309561129,374.5071,6.16805,2.6790000000000003
0.10612,30.0,4.93,0,0.428,6.095,65.1,6.3361,6,300,16.6,394.62,12.4,20.1,0.011011419000000001,0.96,0.163856305,0.0884773663,0.44596883470000004,0.6405767250000001,0.5990542158000001,0.2173913043,0.215648855,0.3863636364,0.9568130697,0.35293144790000003,0.47139498430000004,396.7845,6.16805,2.6790000000000003
0.1029,30.0,4.93,0,0.428,6.358,52.9,7.0355,6,300,16.6,372.75,11.22,22.2,0.0106561407,0.96,0.163856305,0.0884773663,0.5350609756,0.5149330587000001,0.6795264175,0.2173913043,0.215648855,0.3863636364,0.5425594886,0.3139006037,0.5372257053,336.3382,6.51775,2.6790000000000003
0.12757000000000002,30.0,4.93,0,0.428,6.393,7.8,7.0355,6,300,16.6,374.71,5.19,23.7,0.0133781017,0.96,0.163856305,0.0884773663,0.5469173442,0.0504634398,0.6795264175,0.2173913043,0.215648855,0.3863636364,0.5796850953,0.11444637390000001,0.5842476489,49.8654,6.51775,2.6790000000000003
0.20608,22.0,5.86,0,0.431,5.593,76.5,7.9549,7,330,19.1,372.49,12.5,17.6,0.022040491500000002,0.704,0.19794721410000002,0.0946502058,0.2759146341,0.7579814624,0.7853115795000001,0.2608695652,0.2729007634,0.6704545455,0.5376346632,0.3562391466,0.3930250784,427.8645,7.47745,3.1455
0.19133000000000003,22.0,5.86,0,0.431,5.605,70.2,7.9549,7,330,19.1,389.13,18.46,18.5,0.0204130523,0.704,0.19794721410000002,0.0946502058,0.2799796748,0.6930998970000001,0.7853115795000001,0.2608695652,0.2729007634,0.6704545455,0.8528234876,0.5533779873,0.4212382445,393.471,7.47745,3.1455
0.33983,22.0,5.86,0,0.431,6.108,34.9,8.0555,7,330,19.1,390.18,9.16,24.3,0.036797779,0.704,0.19794721410000002,0.0946502058,0.4503726287,0.32955715760000004,0.7968865059,0.2608695652,0.2729007634,0.6704545455,0.8727122055000001,0.2457620111,0.6030564263,213.1692,7.52775,3.1455
0.19657000000000002,22.0,5.86,0,0.431,6.226,79.2,8.0555,7,330,19.1,376.14,10.15,20.5,0.020991207,0.704,0.19794721410000002,0.0946502058,0.4903455285,0.7857878476,0.7968865059,0.2608695652,0.2729007634,0.6704545455,0.6067716349,0.2785082279,0.4839341693,493.0992,7.52775,3.1455
0.16439,22.0,5.86,0,0.431,6.433,49.1,7.8265,7,330,19.1,374.71,9.52,24.5,0.0174406312,0.704,0.19794721410000002,0.0946502058,0.5604674797,0.4757981462,0.7705380155,0.2608695652,0.2729007634,0.6704545455,0.5796850953,0.2576697263,0.6093260188,315.8603,7.41325,3.1455
0.19073,22.0,5.86,0,0.431,6.718,17.5,7.8265,7,330,19.1,393.74,6.5600000000000005,26.2,0.0203468514,0.704,0.19794721410000002,0.0946502058,0.6570121951,0.1503604531,0.7705380155,0.2608695652,0.2729007634,0.6704545455,0.94014443,0.15976184570000002,0.6626175549000001,117.565,7.41325,3.1455
0.1403,22.0,5.86,0,0.431,6.487,13.0,7.3967,7,330,19.1,396.28,5.9,24.4,0.0147826645,0.704,0.19794721410000002,0.0946502058,0.5787601626000001,0.1040164779,0.7210856959,0.2608695652,0.2729007634,0.6704545455,0.9882561856000001,0.1379310345,0.6061912226,84.331,7.19835,3.1455
0.21409000000000003,22.0,5.86,0,0.431,6.438,8.9,7.3967,7,330,19.1,377.07,3.59,24.8,0.0229242737,0.704,0.19794721410000002,0.0946502058,0.5621612466,0.061791967,0.7210856959,0.2608695652,0.2729007634,0.6704545455,0.6243873565,0.061523195200000005,0.6187304075,57.2982,7.19835,3.1455
0.08221,22.0,5.86,0,0.431,6.957,6.8,8.9067,7,330,19.1,386.09,3.5300000000000002,29.6,0.0083733125,0.704,0.19794721410000002,0.0946502058,0.7379742547,0.0401647786,0.8948246502,0.2608695652,0.2729007634,0.6704545455,0.7952409139000001,0.059538576,0.769200627,47.3076,7.95335,3.1455
0.36894000000000005,22.0,5.86,0,0.431,7.7305,8.4,8.9067,7,330,19.1,396.9,3.54,36.9625,0.0400096267,0.704,0.19794721410000002,0.0946502058,1.0,0.0566426365,0.8948246502,0.2608695652,0.2729007634,0.6704545455,1.0,0.0598693459,1.0,64.9362,7.95335,3.1455
0.048190000000000004,31.25,3.64,0,0.392,6.108,32.0,9.2203,1,315,16.4,392.89,6.57,21.9,0.0046197206,1.0,0.11656891500000001,0.0144032922,0.4503726287,0.29969104020000004,0.9309071244,0.0,0.2442748092,0.3636363636,0.9240440393,0.16009261560000002,0.5278213166,195.456,5.11015,2.016
